stage,sym,firm,risk,max_days,target,baseline_seed,sim,exit_hour,expire_hour,max_range_atr,min_range_atr,rng_type,rr,sl_frac,max_trades_day,is_n,is_pass_pct,is_pass_inc_pct,is_fail_pct,is_timeout_pct,is_days_med,is_trades,is_endbal,oos_n,oos_pass_pct,oos_pass_inc_pct,oos_fail_pct,oos_timeout_pct,oos_days_med,oos_trades,oos_endbal,trail,sl_atr,strat_key,exec_key,skip_dow,risk_on_balance,day_stop_pct
3,XAUUSD,ftmo_p1,1.5,,,,,18.0,14.0,6.0,1.0,prevday,0.0,0.5,1,338,0.0,0.0,0.0,100.0,,1.1,100261.0,163,0.0,0.0,0.0,100.0,,1.1,99937.0,1.5,,"(('rng_type', 'prevday'), ('expire_hour', 14), ('exit_hour', 18), ('sl_frac', 0.5), ('rr', 0.0), ('trail', 1.5), ('min_range_atr', 1.0), ('max_range_atr', 6.0), ('skip_dow', (0, 4)))","(('max_trades_day', 1), ('risk_on_balance', True))","(0, 4)",True,
3,XAUUSD,ftmo_p1,1.5,,,,,18.0,14.0,6.0,1.0,prevday,0.0,0.5,1,338,0.0,0.0,0.0,100.0,,1.1,100261.0,163,0.0,0.0,0.0,100.0,,1.1,99937.0,1.5,,"(('rng_type', 'prevday'), ('expire_hour', 14), ('exit_hour', 18), ('sl_frac', 0.5), ('rr', 0.0), ('trail', 1.5), ('min_range_atr', 1.0), ('max_range_atr', 6.0), ('skip_dow', (0, 4)))","(('max_trades_day', 1), ('day_stop_pct', 2.0), ('risk_on_balance', True))","(0, 4)",True,2.0
3,XAUUSD,ftmo_p1,2.0,,,,,18.0,14.0,6.0,1.0,prevday,0.0,0.5,1,338,0.3,0.0,0.0,99.7,5.6,1.1,100348.0,163,0.0,0.0,0.0,100.0,,1.1,99916.0,1.5,,"(('rng_type', 'prevday'), ('expire_hour', 14), ('exit_hour', 18), ('sl_frac', 0.5), ('rr', 0.0), ('trail', 1.5), ('min_range_atr', 1.0), ('max_range_atr', 6.0), ('skip_dow', (0, 4)))","(('max_trades_day', 1), ('risk_on_balance', False))","(0, 4)",False,
3,XAUUSD,ftmo_p1,2.0,,,,,18.0,14.0,6.0,1.0,prevday,0.0,0.5,1,338,0.3,0.0,0.0,99.7,5.6,1.1,100348.0,163,0.0,0.0,0.0,100.0,,1.1,99916.0,1.5,,"(('rng_type', 'prevday'), ('expire_hour', 14), ('exit_hour', 18), ('sl_frac', 0.5), ('rr', 0.0), ('trail', 1.5), ('min_range_atr', 1.0), ('max_range_atr', 6.0), ('skip_dow', (0, 4)))","(('max_trades_day', 1), ('day_stop_pct', 2.0), ('risk_on_balance', False))","(0, 4)",False,2.0
3,XAUUSD,ftmo_p1,2.0,,,,,18.0,14.0,6.0,1.0,prevday,0.0,0.5,1,338,0.3,0.0,0.0,99.7,5.6,1.1,100349.0,163,0.0,0.0,0.0,100.0,,1.1,99916.0,1.5,,"(('rng_type', 'prevday'), ('expire_hour', 14), ('exit_hour', 18), ('sl_frac', 0.5), ('rr', 0.0), ('trail', 1.5), ('min_range_atr', 1.0), ('max_range_atr', 6.0), ('skip_dow', (0, 4)))","(('max_trades_day', 1), ('risk_on_balance', True))","(0, 4)",True,
3,XAUUSD,ftmo_p1,2.0,,,,,18.0,14.0,6.0,1.0,prevday,0.0,0.5,1,338,0.3,0.0,0.0,99.7,5.6,1.1,100349.0,163,0.0,0.0,0.0,100.0,,1.1,99916.0,1.5,,"(('rng_type', 'prevday'), ('expire_hour', 14), ('exit_hour', 18), ('sl_frac', 0.5), ('rr', 0.0), ('trail', 1.5), ('min_range_atr', 1.0), ('max_range_atr', 6.0), ('skip_dow', (0, 4)))","(('max_trades_day', 1), ('day_stop_pct', 2.0), ('risk_on_balance', True))","(0, 4)",True,2.0
3,XAUUSD,ftmo_p1,2.4,,,,,18.0,14.0,6.0,1.0,prevday,0.0,0.5,1,338,0.6,0.0,0.0,99.4,5.6,1.1,100418.0,163,0.0,0.0,0.0,100.0,,1.1,99899.0,1.5,,"(('rng_type', 'prevday'), ('expire_hour', 14), ('exit_hour', 18), ('sl_frac', 0.5), ('rr', 0.0), ('trail', 1.5), ('min_range_atr', 1.0), ('max_range_atr', 6.0), ('skip_dow', (0, 4)))","(('max_trades_day', 1), ('risk_on_balance', False))","(0, 4)",False,
3,XAUUSD,ftmo_p1,2.4,,,,,18.0,14.0,6.0,1.0,prevday,0.0,0.5,1,338,0.6,0.0,0.0,99.4,5.6,1.1,100418.0,163,0.0,0.0,0.0,100.0,,1.1,99899.0,1.5,,"(('rng_type', 'prevday'), ('expire_hour', 14), ('exit_hour', 18), ('sl_frac', 0.5), ('rr', 0.0), ('trail', 1.5), ('min_range_atr', 1.0), ('max_range_atr', 6.0), ('skip_dow', (0, 4)))","(('max_trades_day', 1), ('day_stop_pct', 2.0), ('risk_on_balance', False))","(0, 4)",False,2.0
3,XAUUSD,ftmo_p1,2.4,,,,,18.0,14.0,6.0,1.0,prevday,0.0,0.5,1,338,0.6,0.0,0.0,99.4,5.6,1.1,100419.0,163,0.0,0.0,0.0,100.0,,1.1,99898.0,1.5,,"(('rng_type', 'prevday'), ('expire_hour', 14), ('exit_hour', 18), ('sl_frac', 0.5), ('rr', 0.0), ('trail', 1.5), ('min_range_atr', 1.0), ('max_range_atr', 6.0), ('skip_dow', (0, 4)))","(('max_trades_day', 1), ('risk_on_balance', True))","(0, 4)",True,
3,XAUUSD,ftmo_p1,2.4,,,,,18.0,14.0,6.0,1.0,prevday,0.0,0.5,1,338,0.6,0.0,0.0,99.4,5.6,1.1,100419.0,163,0.0,0.0,0.0,100.0,,1.1,99898.0,1.5,,"(('rng_type', 'prevday'), ('expire_hour', 14), ('exit_hour', 18), ('sl_frac', 0.5), ('rr', 0.0), ('trail', 1.5), ('min_range_atr', 1.0), ('max_range_atr', 6.0), ('skip_dow', (0, 4)))","(('max_trades_day', 1), ('day_stop_pct', 2.0), ('risk_on_balance', True))","(0, 4)",True,2.0
3,XAUUSD,ftmo_p1,2.8,,,,,18.0,14.0,6.0,1.0,prevday,0.0,0.5,1,338,0.9,0.0,0.0,99.1,5.6,1.1,100500.0,163,0.0,0.0,0.0,100.0,,1.1,99882.0,1.5,,"(('rng_type', 'prevday'), ('expire_hour', 14), ('exit_hour', 18), ('sl_frac', 0.5), ('rr', 0.0), ('trail', 1.5), ('min_range_atr', 1.0), ('max_range_atr', 6.0), ('skip_dow', (0, 4)))","(('max_trades_day', 1), ('risk_on_balance', False))","(0, 4)",False,
3,XAUUSD,ftmo_p1,2.8,,,,,18.0,14.0,6.0,1.0,prevday,0.0,0.5,1,338,0.9,0.0,0.0,99.1,5.6,1.1,100500.0,163,0.0,0.0,0.0,100.0,,1.1,99882.0,1.5,,"(('rng_type', 'prevday'), ('expire_hour', 14), ('exit_hour', 18), ('sl_frac', 0.5), ('rr', 0.0), ('trail', 1.5), ('min_range_atr', 1.0), ('max_range_atr', 6.0), ('skip_dow', (0, 4)))","(('max_trades_day', 1), ('day_stop_pct', 2.0), ('risk_on_balance', False))","(0, 4)",False,2.0
3,XAUUSD,ftmo_p1,2.8,,,,,18.0,14.0,6.0,1.0,prevday,0.0,0.5,1,338,0.9,0.0,0.0,99.1,5.6,1.1,100502.0,163,0.0,0.0,0.0,100.0,,1.1,99881.0,1.5,,"(('rng_type', 'prevday'), ('expire_hour', 14), ('exit_hour', 18), ('sl_frac', 0.5), ('rr', 0.0), ('trail', 1.5), ('min_range_atr', 1.0), ('max_range_atr', 6.0), ('skip_dow', (0, 4)))","(('max_trades_day', 1), ('risk_on_balance', True))","(0, 4)",True,
3,XAUUSD,ftmo_p1,2.8,,,,,18.0,14.0,6.0,1.0,prevday,0.0,0.5,1,338,0.9,0.0,0.0,99.1,5.6,1.1,100502.0,163,0.0,0.0,0.0,100.0,,1.1,99881.0,1.5,,"(('rng_type', 'prevday'), ('expire_hour', 14), ('exit_hour', 18), ('sl_frac', 0.5), ('rr', 0.0), ('trail', 1.5), ('min_range_atr', 1.0), ('max_range_atr', 6.0), ('skip_dow', (0, 4)))","(('max_trades_day', 1), ('day_stop_pct', 2.0), ('risk_on_balance', True))","(0, 4)",True,2.0
3,EURUSD,ftmo_1step,1.0,,,,,23.0,17.0,3.0,1.0,asian,3.0,1.0,1,395,0.0,0.0,0.0,100.0,,2.1,100099.0,205,0.0,0.0,0.0,100.0,,2.2,99826.0,,,"(('rng_type', 'asian'), ('expire_hour', 17), ('exit_hour', 23), ('sl_frac', 1.0), ('rr', 3.0), ('min_range_atr', 1.0), ('max_range_atr', 3.0), ('skip_dow', (0, 4)))","(('max_trades_day', 1), ('risk_on_balance', False))","(0, 4)",False,
3,EURUSD,ftmo_1step,1.0,,,,,23.0,17.0,3.0,1.0,asian,3.0,1.0,1,395,0.0,0.0,0.0,100.0,,2.1,100099.0,205,0.0,0.0,0.0,100.0,,2.2,99826.0,,,"(('rng_type', 'asian'), ('expire_hour', 17), ('exit_hour', 23), ('sl_frac', 1.0), ('rr', 3.0), ('min_range_atr', 1.0), ('max_range_atr', 3.0), ('skip_dow', (0, 4)))","(('max_trades_day', 1), ('day_stop_pct', 2.0), ('risk_on_balance', False))","(0, 4)",False,2.0
3,EURUSD,ftmo_1step,1.0,,,,,23.0,17.0,3.0,1.0,asian,3.0,1.0,1,395,0.0,0.0,0.0,100.0,,2.1,100099.0,205,0.0,0.0,0.0,100.0,,2.2,99828.0,,,"(('rng_type', 'asian'), ('expire_hour', 17), ('exit_hour', 23), ('sl_frac', 1.0), ('rr', 3.0), ('min_range_atr', 1.0), ('max_range_atr', 3.0), ('skip_dow', (0, 4)))","(('max_trades_day', 1), ('risk_on_balance', True))","(0, 4)",True,
3,EURUSD,ftmo_1step,1.0,,,,,23.0,17.0,3.0,1.0,asian,3.0,1.0,1,395,0.0,0.0,0.0,100.0,,2.1,100099.0,205,0.0,0.0,0.0,100.0,,2.2,99828.0,,,"(('rng_type', 'asian'), ('expire_hour', 17), ('exit_hour', 23), ('sl_frac', 1.0), ('rr', 3.0), ('min_range_atr', 1.0), ('max_range_atr', 3.0), ('skip_dow', (0, 4)))","(('max_trades_day', 1), ('day_stop_pct', 2.0), ('risk_on_balance', True))","(0, 4)",True,2.0
3,EURUSD,ftmo_1step,1.5,,,,,23.0,17.0,3.0,1.0,asian,3.0,1.0,1,395,0.3,0.0,0.0,99.7,3.9,2.1,100149.0,205,0.5,0.0,0.0,99.5,3.9,2.2,99739.0,,,"(('rng_type', 'asian'), ('expire_hour', 17), ('exit_hour', 23), ('sl_frac', 1.0), ('rr', 3.0), ('min_range_atr', 1.0), ('max_range_atr', 3.0), ('skip_dow', (0, 4)))","(('max_trades_day', 1), ('risk_on_balance', False))","(0, 4)",False,
3,EURUSD,ftmo_1step,1.5,,,,,23.0,17.0,3.0,1.0,asian,3.0,1.0,1,395,0.3,0.0,0.0,99.7,3.9,2.1,100149.0,205,0.5,0.0,0.0,99.5,3.9,2.2,99739.0,,,"(('rng_type', 'asian'), ('expire_hour', 17), ('exit_hour', 23), ('sl_frac', 1.0), ('rr', 3.0), ('min_range_atr', 1.0), ('max_range_atr', 3.0), ('skip_dow', (0, 4)))","(('max_trades_day', 1), ('day_stop_pct', 2.0), ('risk_on_balance', False))","(0, 4)",False,2.0
3,EURUSD,ftmo_1step,1.5,,,,,23.0,17.0,3.0,1.0,asian,3.0,1.0,1,395,0.3,0.0,0.0,99.7,3.9,2.1,100148.0,205,0.5,0.0,0.0,99.5,3.9,2.2,99743.0,,,"(('rng_type', 'asian'), ('expire_hour', 17), ('exit_hour', 23), ('sl_frac', 1.0), ('rr', 3.0), ('min_range_atr', 1.0), ('max_range_atr', 3.0), ('skip_dow', (0, 4)))","(('max_trades_day', 1), ('risk_on_balance', True))","(0, 4)",True,
3,EURUSD,ftmo_1step,1.5,,,,,23.0,17.0,3.0,1.0,asian,3.0,1.0,1,395,0.3,0.0,0.0,99.7,3.9,2.1,100148.0,205,0.5,0.0,0.0,99.5,3.9,2.2,99743.0,,,"(('rng_type', 'asian'), ('expire_hour', 17), ('exit_hour', 23), ('sl_frac', 1.0), ('rr', 3.0), ('min_range_atr', 1.0), ('max_range_atr', 3.0), ('skip_dow', (0, 4)))","(('max_trades_day', 1), ('day_stop_pct', 2.0), ('risk_on_balance', True))","(0, 4)",True,2.0
3,EURUSD,ftmo_1step,2.0,,,,,23.0,17.0,3.0,1.0,asian,3.0,1.0,1,395,0.0,2.5,1.3,96.2,,2.1,100177.0,205,0.0,2.0,0.0,98.0,,2.2,99636.0,,,"(('rng_type', 'asian'), ('expire_hour', 17), ('exit_hour', 23), ('sl_frac', 1.0), ('rr', 3.0), ('min_range_atr', 1.0), ('max_range_atr', 3.0), ('skip_dow', (0, 4)))","(('max_trades_day', 1), ('risk_on_balance', False))","(0, 4)",False,
3,EURUSD,ftmo_1step,2.0,,,,,23.0,17.0,3.0,1.0,asian,3.0,1.0,1,395,0.0,2.5,1.3,96.2,,2.1,100177.0,205,0.0,2.0,0.0,98.0,,2.2,99616.0,,,"(('rng_type', 'asian'), ('expire_hour', 17), ('exit_hour', 23), ('sl_frac', 1.0), ('rr', 3.0), ('min_range_atr', 1.0), ('max_range_atr', 3.0), ('skip_dow', (0, 4)))","(('max_trades_day', 1), ('day_stop_pct', 2.0), ('risk_on_balance', False))","(0, 4)",False,2.0
3,EURUSD,ftmo_1step,2.0,,,,,23.0,17.0,3.0,1.0,asian,3.0,1.0,1,395,0.0,2.8,1.3,95.9,,2.1,100177.0,205,0.0,2.0,0.0,98.0,,2.2,99640.0,,,"(('rng_type', 'asian'), ('expire_hour', 17), ('exit_hour', 23), ('sl_frac', 1.0), ('rr', 3.0), ('min_range_atr', 1.0), ('max_range_atr', 3.0), ('skip_dow', (0, 4)))","(('max_trades_day', 1), ('risk_on_balance', True))","(0, 4)",True,
3,EURUSD,ftmo_1step,2.0,,,,,23.0,17.0,3.0,1.0,asian,3.0,1.0,1,395,0.0,2.8,1.3,95.9,,2.1,100177.0,205,0.0,2.0,0.0,98.0,,2.2,99620.0,,,"(('rng_type', 'asian'), ('expire_hour', 17), ('exit_hour', 23), ('sl_frac', 1.0), ('rr', 3.0), ('min_range_atr', 1.0), ('max_range_atr', 3.0), ('skip_dow', (0, 4)))","(('max_trades_day', 1), ('day_stop_pct', 2.0), ('risk_on_balance', True))","(0, 4)",True,2.0
3,EURUSD,ftmo_1step,2.4,,,,,23.0,17.0,3.0,1.0,asian,3.0,1.0,1,395,0.0,5.1,5.3,89.6,,2.0,100174.0,205,0.0,3.4,2.9,93.7,,2.2,99529.0,,,"(('rng_type', 'asian'), ('expire_hour', 17), ('exit_hour', 23), ('sl_frac', 1.0), ('rr', 3.0), ('min_range_atr', 1.0), ('max_range_atr', 3.0), ('skip_dow', (0, 4)))","(('max_trades_day', 1), ('risk_on_balance', False))","(0, 4)",False,
3,EURUSD,ftmo_1step,2.4,,,,,23.0,17.0,3.0,1.0,asian,3.0,1.0,1,395,0.0,5.1,5.3,89.6,,2.0,100174.0,205,0.0,3.4,2.9,93.7,,2.1,99504.0,,,"(('rng_type', 'asian'), ('expire_hour', 17), ('exit_hour', 23), ('sl_frac', 1.0), ('rr', 3.0), ('min_range_atr', 1.0), ('max_range_atr', 3.0), ('skip_dow', (0, 4)))","(('max_trades_day', 1), ('day_stop_pct', 2.0), ('risk_on_balance', False))","(0, 4)",False,2.0
3,EURUSD,ftmo_1step,2.4,,,,,23.0,17.0,3.0,1.0,asian,3.0,1.0,1,395,0.0,5.1,5.1,89.9,,2.0,100172.0,205,0.0,3.9,2.4,93.7,,2.2,99535.0,,,"(('rng_type', 'asian'), ('expire_hour', 17), ('exit_hour', 23), ('sl_frac', 1.0), ('rr', 3.0), ('min_range_atr', 1.0), ('max_range_atr', 3.0), ('skip_dow', (0, 4)))","(('max_trades_day', 1), ('risk_on_balance', True))","(0, 4)",True,
3,EURUSD,ftmo_1step,2.4,,,,,23.0,17.0,3.0,1.0,asian,3.0,1.0,1,395,0.0,5.1,5.1,89.9,,2.0,100172.0,205,0.0,3.9,2.4,93.7,,2.2,99511.0,,,"(('rng_type', 'asian'), ('expire_hour', 17), ('exit_hour', 23), ('sl_frac', 1.0), ('rr', 3.0), ('min_range_atr', 1.0), ('max_range_atr', 3.0), ('skip_dow', (0, 4)))","(('max_trades_day', 1), ('day_stop_pct', 2.0), ('risk_on_balance', True))","(0, 4)",True,2.0
3,EURUSD,ftmo_1step,2.8,,,,,23.0,17.0,3.0,1.0,asian,3.0,1.0,1,395,0.0,7.3,10.6,82.0,,2.0,100232.0,205,0.0,6.3,9.8,83.9,,2.1,99438.0,,,"(('rng_type', 'asian'), ('expire_hour', 17), ('exit_hour', 23), ('sl_frac', 1.0), ('rr', 3.0), ('min_range_atr', 1.0), ('max_range_atr', 3.0), ('skip_dow', (0, 4)))","(('max_trades_day', 1), ('risk_on_balance', False))","(0, 4)",False,
3,EURUSD,ftmo_1step,2.8,,,,,23.0,17.0,3.0,1.0,asian,3.0,1.0,1,395,0.0,7.3,10.6,82.0,,2.0,100232.0,205,0.0,6.3,9.3,84.4,,2.1,99440.0,,,"(('rng_type', 'asian'), ('expire_hour', 17), ('exit_hour', 23), ('sl_frac', 1.0), ('rr', 3.0), ('min_range_atr', 1.0), ('max_range_atr', 3.0), ('skip_dow', (0, 4)))","(('max_trades_day', 1), ('day_stop_pct', 2.0), ('risk_on_balance', False))","(0, 4)",False,2.0
3,EURUSD,ftmo_1step,2.8,,,,,23.0,17.0,3.0,1.0,asian,3.0,1.0,1,395,0.0,6.8,17.8,75.4,,2.0,100229.0,205,0.0,5.9,18.6,75.6,,2.1,99464.0,,,"(('rng_type', 'asian'), ('expire_hour', 17), ('exit_hour', 23), ('sl_frac', 1.0), ('rr', 3.0), ('min_range_atr', 1.0), ('max_range_atr', 3.0), ('skip_dow', (0, 4)))","(('max_trades_day', 1), ('risk_on_balance', True))","(0, 4)",True,
3,EURUSD,ftmo_1step,2.8,,,,,23.0,17.0,3.0,1.0,asian,3.0,1.0,1,395,0.0,6.8,17.8,75.4,,2.0,100229.0,205,0.0,5.9,18.1,76.1,,2.1,99466.0,,,"(('rng_type', 'asian'), ('expire_hour', 17), ('exit_hour', 23), ('sl_frac', 1.0), ('rr', 3.0), ('min_range_atr', 1.0), ('max_range_atr', 3.0), ('skip_dow', (0, 4)))","(('max_trades_day', 1), ('day_stop_pct', 2.0), ('risk_on_balance', True))","(0, 4)",True,2.0
3,EURUSD,fundingpips_1step,1.0,,,,,23.0,17.0,3.0,1.0,asian,3.0,1.0,1,395,0.0,0.0,0.0,100.0,,2.1,100099.0,205,0.0,0.0,0.0,100.0,,2.2,99826.0,,,"(('rng_type', 'asian'), ('expire_hour', 17), ('exit_hour', 23), ('sl_frac', 1.0), ('rr', 3.0), ('min_range_atr', 1.0), ('max_range_atr', 3.0), ('skip_dow', (0, 4)))","(('max_trades_day', 1), ('risk_on_balance', False))","(0, 4)",False,
3,EURUSD,fundingpips_1step,1.0,,,,,23.0,17.0,3.0,1.0,asian,3.0,1.0,1,395,0.0,0.0,0.0,100.0,,2.1,100099.0,205,0.0,0.0,0.0,100.0,,2.2,99826.0,,,"(('rng_type', 'asian'), ('expire_hour', 17), ('exit_hour', 23), ('sl_frac', 1.0), ('rr', 3.0), ('min_range_atr', 1.0), ('max_range_atr', 3.0), ('skip_dow', (0, 4)))","(('max_trades_day', 1), ('day_stop_pct', 2.0), ('risk_on_balance', False))","(0, 4)",False,2.0
3,EURUSD,fundingpips_1step,1.0,,,,,23.0,17.0,3.0,1.0,asian,3.0,1.0,1,395,0.0,0.0,0.0,100.0,,2.1,100099.0,205,0.0,0.0,0.0,100.0,,2.2,99828.0,,,"(('rng_type', 'asian'), ('expire_hour', 17), ('exit_hour', 23), ('sl_frac', 1.0), ('rr', 3.0), ('min_range_atr', 1.0), ('max_range_atr', 3.0), ('skip_dow', (0, 4)))","(('max_trades_day', 1), ('risk_on_balance', True))","(0, 4)",True,
3,EURUSD,fundingpips_1step,1.0,,,,,23.0,17.0,3.0,1.0,asian,3.0,1.0,1,395,0.0,0.0,0.0,100.0,,2.1,100099.0,205,0.0,0.0,0.0,100.0,,2.2,99828.0,,,"(('rng_type', 'asian'), ('expire_hour', 17), ('exit_hour', 23), ('sl_frac', 1.0), ('rr', 3.0), ('min_range_atr', 1.0), ('max_range_atr', 3.0), ('skip_dow', (0, 4)))","(('max_trades_day', 1), ('day_stop_pct', 2.0), ('risk_on_balance', True))","(0, 4)",True,2.0
3,EURUSD,fundingpips_1step,1.5,,,,,23.0,17.0,3.0,1.0,asian,3.0,1.0,1,395,0.3,0.0,0.0,99.7,3.9,2.1,100149.0,205,0.5,0.0,0.0,99.5,3.9,2.2,99739.0,,,"(('rng_type', 'asian'), ('expire_hour', 17), ('exit_hour', 23), ('sl_frac', 1.0), ('rr', 3.0), ('min_range_atr', 1.0), ('max_range_atr', 3.0), ('skip_dow', (0, 4)))","(('max_trades_day', 1), ('risk_on_balance', False))","(0, 4)",False,
3,EURUSD,fundingpips_1step,1.5,,,,,23.0,17.0,3.0,1.0,asian,3.0,1.0,1,395,0.3,0.0,0.0,99.7,3.9,2.1,100149.0,205,0.5,0.0,0.0,99.5,3.9,2.2,99739.0,,,"(('rng_type', 'asian'), ('expire_hour', 17), ('exit_hour', 23), ('sl_frac', 1.0), ('rr', 3.0), ('min_range_atr', 1.0), ('max_range_atr', 3.0), ('skip_dow', (0, 4)))","(('max_trades_day', 1), ('day_stop_pct', 2.0), ('risk_on_balance', False))","(0, 4)",False,2.0
3,EURUSD,fundingpips_1step,1.5,,,,,23.0,17.0,3.0,1.0,asian,3.0,1.0,1,395,0.3,0.0,0.0,99.7,3.9,2.1,100148.0,205,0.5,0.0,0.0,99.5,3.9,2.2,99743.0,,,"(('rng_type', 'asian'), ('expire_hour', 17), ('exit_hour', 23), ('sl_frac', 1.0), ('rr', 3.0), ('min_range_atr', 1.0), ('max_range_atr', 3.0), ('skip_dow', (0, 4)))","(('max_trades_day', 1), ('risk_on_balance', True))","(0, 4)",True,
3,EURUSD,fundingpips_1step,1.5,,,,,23.0,17.0,3.0,1.0,asian,3.0,1.0,1,395,0.3,0.0,0.0,99.7,3.9,2.1,100148.0,205,0.5,0.0,0.0,99.5,3.9,2.2,99743.0,,,"(('rng_type', 'asian'), ('expire_hour', 17), ('exit_hour', 23), ('sl_frac', 1.0), ('rr', 3.0), ('min_range_atr', 1.0), ('max_range_atr', 3.0), ('skip_dow', (0, 4)))","(('max_trades_day', 1), ('day_stop_pct', 2.0), ('risk_on_balance', True))","(0, 4)",True,2.0
3,EURUSD,fundingpips_1step,2.0,,,,,23.0,17.0,3.0,1.0,asian,3.0,1.0,1,395,2.5,0.0,8.1,89.4,3.9,2.1,100201.0,205,2.0,0.0,11.7,86.3,4.2,2.2,99626.0,,,"(('rng_type', 'asian'), ('expire_hour', 17), ('exit_hour', 23), ('sl_frac', 1.0), ('rr', 3.0), ('min_range_atr', 1.0), ('max_range_atr', 3.0), ('skip_dow', (0, 4)))","(('max_trades_day', 1), ('risk_on_balance', False))","(0, 4)",False,
3,EURUSD,fundingpips_1step,2.0,,,,,23.0,17.0,3.0,1.0,asian,3.0,1.0,1,395,2.5,0.0,8.1,89.4,3.9,2.1,100201.0,205,2.0,0.0,11.7,86.3,4.2,2.2,99606.0,,,"(('rng_type', 'asian'), ('expire_hour', 17), ('exit_hour', 23), ('sl_frac', 1.0), ('rr', 3.0), ('min_range_atr', 1.0), ('max_range_atr', 3.0), ('skip_dow', (0, 4)))","(('max_trades_day', 1), ('day_stop_pct', 2.0), ('risk_on_balance', False))","(0, 4)",False,2.0
3,EURUSD,fundingpips_1step,2.0,,,,,23.0,17.0,3.0,1.0,asian,3.0,1.0,1,395,2.8,0.0,4.1,93.2,3.9,2.1,100200.0,205,2.0,0.0,11.2,86.8,4.2,2.2,99628.0,,,"(('rng_type', 'asian'), ('expire_hour', 17), ('exit_hour', 23), ('sl_frac', 1.0), ('rr', 3.0), ('min_range_atr', 1.0), ('max_range_atr', 3.0), ('skip_dow', (0, 4)))","(('max_trades_day', 1), ('risk_on_balance', True))","(0, 4)",True,
3,EURUSD,fundingpips_1step,2.0,,,,,23.0,17.0,3.0,1.0,asian,3.0,1.0,1,395,2.8,0.0,4.1,93.2,3.9,2.1,100200.0,205,2.0,0.0,11.2,86.8,4.2,2.2,99608.0,,,"(('rng_type', 'asian'), ('expire_hour', 17), ('exit_hour', 23), ('sl_frac', 1.0), ('rr', 3.0), ('min_range_atr', 1.0), ('max_range_atr', 3.0), ('skip_dow', (0, 4)))","(('max_trades_day', 1), ('day_stop_pct', 2.0), ('risk_on_balance', True))","(0, 4)",True,2.0
3,EURUSD,fundingpips_1step,2.4,,,,,23.0,17.0,3.0,1.0,asian,3.0,1.0,1,395,5.1,0.0,10.6,84.3,3.9,2.0,100216.0,205,3.4,0.0,15.6,81.0,5.7,2.2,99451.0,,,"(('rng_type', 'asian'), ('expire_hour', 17), ('exit_hour', 23), ('sl_frac', 1.0), ('rr', 3.0), ('min_range_atr', 1.0), ('max_range_atr', 3.0), ('skip_dow', (0, 4)))","(('max_trades_day', 1), ('risk_on_balance', False))","(0, 4)",False,
3,EURUSD,fundingpips_1step,2.4,,,,,23.0,17.0,3.0,1.0,asian,3.0,1.0,1,395,5.1,0.0,10.6,84.3,3.9,2.0,100216.0,205,3.4,0.0,15.6,81.0,5.7,2.2,99426.0,,,"(('rng_type', 'asian'), ('expire_hour', 17), ('exit_hour', 23), ('sl_frac', 1.0), ('rr', 3.0), ('min_range_atr', 1.0), ('max_range_atr', 3.0), ('skip_dow', (0, 4)))","(('max_trades_day', 1), ('day_stop_pct', 2.0), ('risk_on_balance', False))","(0, 4)",False,2.0
3,EURUSD,fundingpips_1step,2.4,,,,,23.0,17.0,3.0,1.0,asian,3.0,1.0,1,395,5.1,0.0,10.4,84.6,3.9,2.0,100223.0,205,3.9,0.0,15.1,81.0,4.2,2.2,99463.0,,,"(('rng_type', 'asian'), ('expire_hour', 17), ('exit_hour', 23), ('sl_frac', 1.0), ('rr', 3.0), ('min_range_atr', 1.0), ('max_range_atr', 3.0), ('skip_dow', (0, 4)))","(('max_trades_day', 1), ('risk_on_balance', True))","(0, 4)",True,
3,EURUSD,fundingpips_1step,2.4,,,,,23.0,17.0,3.0,1.0,asian,3.0,1.0,1,395,5.1,0.0,10.4,84.6,3.9,2.0,100223.0,205,3.9,0.0,15.1,81.0,4.2,2.2,99439.0,,,"(('rng_type', 'asian'), ('expire_hour', 17), ('exit_hour', 23), ('sl_frac', 1.0), ('rr', 3.0), ('min_range_atr', 1.0), ('max_range_atr', 3.0), ('skip_dow', (0, 4)))","(('max_trades_day', 1), ('day_stop_pct', 2.0), ('risk_on_balance', True))","(0, 4)",True,2.0
3,EURUSD,fundingpips_1step,2.8,,,,,23.0,17.0,3.0,1.0,asian,3.0,1.0,1,395,7.6,0.0,12.4,80.0,4.7,2.0,100323.0,205,6.3,0.0,20.0,73.7,3.5,2.1,99399.0,,,"(('rng_type', 'asian'), ('expire_hour', 17), ('exit_hour', 23), ('sl_frac', 1.0), ('rr', 3.0), ('min_range_atr', 1.0), ('max_range_atr', 3.0), ('skip_dow', (0, 4)))","(('max_trades_day', 1), ('risk_on_balance', False))","(0, 4)",False,
