stage,symbol,rule,lookback_h,entry_hours,sl_atr,rr,exit_hour,trail,seed,firm,firm_variant,max_days,risk,max_trades_day,day_stop,risk_on_balance,segment,n,pass_pct,pass_inconsistent_pct,fail_daily_pct,fail_max_pct,timeout_pct,days_to_pass_median,trades_mean,max_dd_mean,worst_day_mean,end_balance_mean,fail_pct
s1,BTCUSD,prevday,24,[8],0.5,1.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,OOS,395,0.3,0.0,0.0,20.5,79.2,5.3,6.7,7.97,-2.15,97393.0,20.5
s1,BTCUSD,prevday,24,[8],0.5,1.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,IS,391,0.5,0.0,0.0,46.5,52.9,5.3,5.9,7.22,-2.22,97886.0,46.5
s1,BTCUSD,prevday,24,[8],0.5,1.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,OOS,395,0.3,0.0,0.0,45.3,54.4,5.3,5.9,7.43,-2.15,97504.0,45.3
s1,BTCUSD,meanrev,24,[0],3.0,2.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,IS,391,3.3,0.0,0.0,3.1,93.6,6.6,6.9,5.75,-1.98,100036.0,3.1
s1,BTCUSD,meanrev,24,[0],3.0,2.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,OOS,395,2.3,0.0,0.0,2.3,95.4,6.3,6.9,5.83,-1.98,99320.0,2.3
s1,BTCUSD,meanrev,24,[0],3.0,2.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,IS,391,3.3,0.0,0.0,15.9,80.8,6.6,6.6,5.53,-1.99,100094.0,15.9
s1,BTCUSD,meanrev,24,[0],3.0,2.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,OOS,395,2.3,0.0,0.0,21.3,76.5,6.3,6.5,5.59,-1.98,99214.0,21.3
s1,BTCUSD,prevday,24,[8],0.5,3.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,IS,391,7.9,4.9,0.0,60.6,26.6,4.5,5.4,9.65,-2.16,97384.0,60.6
s1,BTCUSD,prevday,24,[8],0.5,3.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,OOS,395,10.4,5.8,0.0,54.4,29.4,4.5,5.4,9.37,-2.08,99012.0,54.4
s1,BTCUSD,prevday,24,[8],0.5,3.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,IS,391,13.6,0.0,0.0,67.0,19.4,4.3,4.6,8.83,-2.15,97964.0,67.0
s1,BTCUSD,prevday,24,[8],0.5,3.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,OOS,395,16.7,0.0,0.0,55.4,27.8,4.1,4.8,8.81,-2.07,99475.0,55.4
s1,BTCUSD,meanrev,24,[0],3.0,3.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,IS,391,2.6,1.0,0.0,3.6,92.8,6.9,6.9,5.97,-1.97,99887.0,3.6
s1,BTCUSD,meanrev,24,[0],3.0,3.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,OOS,395,1.5,0.8,0.0,4.1,93.7,6.8,6.9,6.15,-1.99,99073.0,4.1
s1,BTCUSD,meanrev,24,[0],3.0,3.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,IS,391,3.6,0.0,0.0,17.1,79.3,6.7,6.6,5.74,-1.98,99972.0,17.1
s1,BTCUSD,meanrev,24,[0],3.0,3.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,OOS,395,2.3,0.0,0.0,24.1,73.7,5.9,6.4,5.89,-1.99,98994.0,24.1
s1,BTCUSD,prevday,24,[8],1.0,2.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,IS,391,12.3,0.0,0.0,32.7,55.0,4.5,6.2,8.21,-2.09,99688.0,32.7
s1,BTCUSD,prevday,24,[8],1.0,2.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,OOS,395,10.6,0.0,0.0,28.9,60.5,4.5,6.3,7.96,-2.05,99887.0,28.9
s1,BTCUSD,prevday,24,[8],1.0,2.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,IS,391,12.3,0.0,0.0,39.6,48.1,4.5,5.5,7.59,-2.08,99722.0,39.6
s1,BTCUSD,prevday,24,[8],1.0,2.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,OOS,395,10.6,0.0,0.0,38.7,50.6,4.5,5.6,7.44,-2.05,99738.0,38.7
s1,BTCUSD,prevday,24,[8],1.0,1.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,IS,391,3.1,0.0,0.0,12.5,84.4,5.4,6.8,6.89,-2.11,99334.0,12.5
s1,BTCUSD,prevday,24,[8],1.0,1.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,OOS,395,0.8,0.0,0.0,14.7,84.6,5.9,6.8,6.8,-2.07,99011.0,14.7
s1,BTCUSD,prevday,24,[8],1.0,1.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,IS,391,3.1,0.0,0.0,34.5,62.4,5.4,6.2,6.38,-2.1,99328.0,34.5
s1,BTCUSD,prevday,24,[8],1.0,1.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,OOS,395,0.8,0.0,0.0,30.9,68.4,5.9,6.2,6.33,-2.07,99080.0,30.9
s1,BTCUSD,prevday,24,[8],1.0,3.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,IS,391,11.8,5.6,0.0,50.1,32.5,4.7,5.5,8.87,-2.07,99519.0,50.1
s1,BTCUSD,prevday,24,[8],1.0,3.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,OOS,395,13.4,5.6,0.0,43.8,37.2,4.9,5.6,8.63,-2.02,100317.0,43.8
s1,BTCUSD,prevday,24,[8],1.0,3.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,IS,391,18.2,0.0,0.0,51.9,29.9,4.5,4.9,8.28,-2.06,99718.0,51.9
s1,BTCUSD,prevday,24,[8],1.0,3.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,OOS,395,17.7,0.0,0.0,46.3,35.9,4.5,5.1,8.31,-2.02,100080.0,46.3
s1,BTCUSD,prevday,24,[8],2.0,1.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,IS,391,2.0,0.0,0.0,10.0,88.0,5.7,6.9,6.33,-2.04,99327.0,10.0
s1,BTCUSD,prevday,24,[8],2.0,1.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,OOS,395,3.3,0.0,0.0,6.1,90.6,5.9,6.9,5.81,-2.01,100076.0,6.1
s1,BTCUSD,prevday,24,[8],2.0,1.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,IS,391,2.0,0.0,0.0,29.9,68.0,5.7,6.3,5.84,-2.04,99367.0,29.9
s1,BTCUSD,prevday,24,[8],2.0,1.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,OOS,395,3.3,0.0,0.0,19.7,77.0,5.9,6.5,5.51,-2.01,100106.0,19.7
s1,BTCUSD,prevday,24,[8],2.0,2.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,IS,391,6.9,0.0,0.0,23.5,69.6,4.9,6.7,7.37,-2.04,99384.0,23.5
s1,BTCUSD,prevday,24,[8],2.0,2.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,OOS,395,7.1,0.0,0.0,14.4,78.5,4.5,6.6,6.99,-2.01,100313.0,14.4
s1,BTCUSD,prevday,24,[8],2.0,2.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,IS,391,6.9,0.0,0.0,36.6,56.5,4.9,5.9,6.65,-2.03,99574.0,36.6
s1,BTCUSD,prevday,24,[8],2.0,2.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,OOS,395,7.1,0.0,0.0,25.8,67.1,4.5,6.2,6.66,-2.01,100331.0,25.8
s1,BTCUSD,prevday,24,[8],2.0,3.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,IS,391,10.0,2.6,0.0,27.1,60.4,5.7,6.4,7.71,-2.02,99800.0,27.1
s1,BTCUSD,prevday,24,[8],2.0,3.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,OOS,395,7.8,2.0,0.0,17.5,72.7,4.9,6.5,7.24,-2.01,100598.0,17.5
s1,BTCUSD,prevday,24,[8],2.0,3.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,IS,391,12.3,0.0,0.0,39.6,48.1,4.7,5.7,6.95,-2.02,100029.0,39.6
s1,BTCUSD,prevday,24,[8],2.0,3.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,OOS,395,9.9,0.0,0.0,26.3,63.8,3.9,6.1,6.92,-2.01,100642.0,26.3
s1,BTCUSD,prevday,24,[13],0.5,1.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,IS,391,0.3,0.0,0.0,43.7,56.0,5.5,6.4,9.31,-2.21,96054.0,43.7
s1,BTCUSD,prevday,24,[13],0.5,1.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,OOS,395,0.8,0.0,0.0,37.0,62.3,5.6,6.5,8.64,-2.17,97116.0,37.0
s1,BTCUSD,prevday,24,[13],0.5,1.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,IS,391,0.3,0.0,0.0,56.3,43.5,5.5,5.6,8.27,-2.22,96668.0,56.3
s1,BTCUSD,prevday,24,[13],0.5,1.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,OOS,395,0.8,0.0,0.0,46.3,52.9,5.6,5.7,7.79,-2.16,97833.0,46.3
s1,BTCUSD,prevday,24,[8],3.0,1.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,IS,391,0.8,0.0,0.0,3.6,95.7,6.5,7.0,5.75,-2.01,99144.0,3.6
s1,BTCUSD,prevday,24,[8],3.0,1.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,OOS,395,0.8,0.0,0.0,1.3,98.0,6.5,6.9,4.96,-1.97,100698.0,1.3
s1,BTCUSD,prevday,24,[8],3.0,1.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,IS,391,0.8,0.0,0.0,27.6,71.6,6.5,6.5,5.38,-2.01,99089.0,27.6
s1,BTCUSD,prevday,24,[8],3.0,1.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,OOS,395,0.8,0.0,0.0,12.4,86.8,6.5,6.8,4.82,-1.97,100624.0,12.4
s1,BTCUSD,prevday,24,[13],0.5,3.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,IS,391,5.9,2.0,0.0,67.0,25.1,4.7,5.2,10.56,-2.16,96596.0,67.0
s1,BTCUSD,prevday,24,[13],0.5,3.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,OOS,395,8.1,7.3,0.0,63.5,21.0,4.5,5.0,9.91,-2.07,98017.0,63.5
s1,BTCUSD,prevday,24,[13],0.5,3.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,IS,391,9.7,0.0,0.0,67.0,23.3,4.5,4.6,9.52,-2.18,97377.0,67.0
s1,BTCUSD,prevday,24,[13],0.5,3.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,OOS,395,18.2,0.0,0.0,62.0,19.7,3.5,4.4,9.0,-2.07,98924.0,62.0
s1,BTCUSD,prevday,24,[13],0.5,2.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,IS,391,3.1,0.0,0.0,52.9,44.0,3.5,5.8,10.03,-2.17,96492.0,52.9
s1,BTCUSD,prevday,24,[13],0.5,2.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,OOS,395,12.2,0.0,0.0,43.5,44.3,4.5,5.8,9.16,-2.12,98943.0,43.5
s1,BTCUSD,prevday,24,[13],0.5,2.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,IS,391,3.1,0.0,0.0,57.3,39.6,3.5,5.1,8.85,-2.2,97188.0,57.3
s1,BTCUSD,prevday,24,[13],0.5,2.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,OOS,395,15.2,0.0,0.0,48.9,35.9,4.5,5.0,8.29,-2.12,99565.0,48.9
s1,BTCUSD,prevday,24,[8],3.0,2.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,IS,391,4.6,0.0,0.0,6.6,88.7,4.8,6.9,6.32,-2.0,99587.0,6.6
s1,BTCUSD,prevday,24,[8],3.0,2.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,OOS,395,1.0,0.0,0.0,2.8,96.2,5.8,6.9,5.55,-1.98,100844.0,2.8
s1,BTCUSD,prevday,24,[8],3.0,2.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,IS,391,4.6,0.0,0.0,29.7,65.7,4.8,6.4,5.88,-2.0,99528.0,29.7
s1,BTCUSD,prevday,24,[8],3.0,2.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,OOS,395,1.0,0.0,0.0,13.7,85.3,5.8,6.7,5.4,-1.98,100763.0,13.7
s1,BTCUSD,prevday,24,[8],3.0,3.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,IS,391,4.9,2.0,0.0,7.2,85.9,5.7,6.8,6.62,-2.0,99555.0,7.2
s1,BTCUSD,prevday,24,[8],3.0,3.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,OOS,395,2.5,2.3,0.0,4.6,90.6,6.6,6.8,5.72,-1.96,101023.0,4.6
s1,BTCUSD,prevday,24,[8],3.0,3.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,IS,391,6.9,0.0,0.0,30.4,62.7,4.9,6.3,6.16,-2.0,99486.0,30.4
s1,BTCUSD,prevday,24,[8],3.0,3.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,OOS,395,4.8,0.0,0.0,14.9,80.3,4.9,6.6,5.55,-1.96,100954.0,14.9
s1,BTCUSD,prevday,24,[13],1.0,1.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,IS,391,0.5,0.0,0.0,25.1,74.4,5.5,6.6,7.75,-2.12,97535.0,25.1
s1,BTCUSD,prevday,24,[13],1.0,1.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,OOS,395,2.3,0.0,0.0,14.4,83.3,5.5,6.8,6.82,-2.07,99956.0,14.4
s1,BTCUSD,prevday,24,[13],1.0,1.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,IS,391,0.5,0.0,0.0,43.5,56.0,5.5,5.9,7.06,-2.12,97815.0,43.5
s1,BTCUSD,prevday,24,[13],1.0,1.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,OOS,395,2.3,0.0,0.0,31.6,66.1,5.5,6.2,6.28,-2.06,100086.0,31.6
s1,BTCUSD,prevday,24,[13],1.0,2.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,IS,391,2.3,0.0,0.0,46.3,51.4,4.5,6.1,9.11,-2.12,96670.0,46.3
s1,BTCUSD,prevday,24,[13],1.0,2.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,OOS,395,16.2,0.0,0.0,35.9,47.8,4.8,6.0,8.46,-2.03,99940.0,35.9
s1,BTCUSD,prevday,24,[13],1.0,2.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,IS,391,2.8,0.0,0.0,57.8,39.4,4.5,5.2,8.08,-2.11,97253.0,57.8
s1,BTCUSD,prevday,24,[13],1.0,2.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,OOS,395,16.5,0.0,0.0,44.6,39.0,4.8,5.3,7.85,-2.03,100119.0,44.6
s1,BTCUSD,prevday,24,[13],1.0,3.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,IS,391,7.2,1.5,0.0,57.5,33.8,5.6,5.7,9.41,-2.1,96961.0,57.5
s1,BTCUSD,prevday,24,[13],1.0,3.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,OOS,395,13.2,6.6,0.0,46.3,33.9,4.8,5.5,8.97,-2.01,99741.0,46.3
s1,BTCUSD,prevday,24,[13],1.0,3.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,IS,391,9.2,0.0,0.0,62.9,27.9,4.8,4.8,8.47,-2.1,97468.0,62.9
s1,BTCUSD,prevday,24,[13],1.0,3.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,OOS,395,19.2,0.0,0.0,49.6,31.1,3.8,4.9,8.37,-2.01,99935.0,49.6
s1,BTCUSD,prevday,24,[13],2.0,1.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,IS,391,1.5,0.0,0.0,12.3,86.2,6.2,6.9,6.74,-2.06,98347.0,12.3
s1,BTCUSD,prevday,24,[13],2.0,1.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,OOS,395,1.0,0.0,0.0,9.4,89.6,5.6,6.8,6.07,-2.02,99886.0,9.4
s1,BTCUSD,prevday,24,[13],2.0,1.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,IS,391,1.5,0.0,0.0,33.5,65.0,6.2,6.2,6.18,-2.06,98411.0,33.5
s1,BTCUSD,prevday,24,[13],2.0,1.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,OOS,395,1.0,0.0,0.0,21.8,77.2,5.6,6.4,5.74,-2.02,99881.0,21.8
s1,BTCUSD,prevday,24,[13],2.0,2.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,IS,391,6.4,0.0,0.0,19.7,73.9,4.9,6.7,7.49,-2.04,98740.0,19.7
s1,BTCUSD,prevday,24,[13],2.0,2.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,OOS,395,9.9,0.0,0.0,15.2,74.9,5.6,6.6,6.77,-1.99,100538.0,15.2
s1,BTCUSD,prevday,24,[13],2.0,2.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,IS,391,6.6,0.0,0.0,40.2,53.2,4.9,5.9,6.76,-2.04,98817.0,40.2
s1,BTCUSD,prevday,24,[13],2.0,2.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,OOS,395,9.9,0.0,0.0,25.1,65.1,5.6,6.1,6.33,-1.99,100604.0,25.1
s1,BTCUSD,prevday,24,[13],2.0,3.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,IS,391,8.2,1.8,0.0,25.8,64.2,4.9,6.5,7.88,-2.03,98933.0,25.8
s1,BTCUSD,prevday,24,[13],2.0,3.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,OOS,395,11.1,3.8,0.0,19.7,65.3,5.6,6.4,7.16,-1.97,100626.0,19.7
s1,BTCUSD,prevday,24,[13],2.0,3.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,IS,391,10.2,0.0,0.0,45.3,44.5,4.8,5.6,7.1,-2.03,98926.0,45.3
s1,BTCUSD,prevday,24,[13],2.0,3.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,OOS,395,14.9,0.0,0.0,29.4,55.7,4.9,5.9,6.73,-1.97,100749.0,29.4
s1,BTCUSD,prevday,24,[13],3.0,1.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,IS,391,0.0,0.0,0.0,3.3,96.7,,7.0,5.81,-2.01,98899.0,3.3
s1,BTCUSD,prevday,24,[13],3.0,1.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,OOS,395,0.8,0.0,0.0,1.5,97.7,6.7,6.9,4.9,-1.95,100391.0,1.5
s1,BTCUSD,prevday,24,[13],3.0,1.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,IS,391,0.0,0.0,0.0,23.0,77.0,,6.6,5.49,-2.01,98855.0,23.0
s1,BTCUSD,prevday,24,[13],3.0,1.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,OOS,395,0.8,0.0,0.0,11.4,87.8,6.7,6.7,4.76,-1.95,100370.0,11.4
s1,BTCUSD,prevday,24,[0],0.5,1.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,IS,391,0.5,0.0,0.0,34.0,65.5,6.0,6.6,8.29,-2.21,96553.0,34.0
s1,BTCUSD,prevday,24,[0],0.5,1.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,OOS,395,0.0,0.0,0.0,32.4,67.6,,6.5,8.33,-2.15,96845.0,32.4
s1,BTCUSD,prevday,24,[0],0.5,1.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,IS,391,0.5,0.0,0.0,50.4,49.1,6.0,5.7,7.28,-2.2,97260.0,50.4
s1,BTCUSD,prevday,24,[0],0.5,1.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,OOS,395,0.0,0.0,0.0,49.9,50.1,,5.8,7.55,-2.14,97265.0,49.9
s1,BTCUSD,prevday,24,[13],3.0,2.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,IS,391,4.9,0.0,0.0,6.1,89.0,5.6,6.9,6.32,-2.0,99466.0,6.1
s1,BTCUSD,prevday,24,[13],3.0,2.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,OOS,395,4.3,0.0,0.0,2.0,93.7,5.9,6.9,5.34,-1.95,100928.0,2.0
s1,BTCUSD,prevday,24,[13],3.0,2.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,IS,391,4.9,0.0,0.0,27.6,67.5,5.6,6.4,5.87,-2.0,99424.0,27.6
s1,BTCUSD,prevday,24,[13],3.0,2.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,OOS,395,4.3,0.0,0.0,13.4,82.3,5.9,6.7,5.19,-1.95,100867.0,13.4
s1,BTCUSD,prevday,24,[0],0.5,2.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,IS,391,5.1,0.0,0.0,50.4,44.5,5.0,5.9,9.24,-2.2,96469.0,50.4
s1,BTCUSD,prevday,24,[0],0.5,2.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,OOS,395,4.1,0.0,0.0,49.4,46.6,5.6,5.9,9.42,-2.14,96453.0,49.4
s1,BTCUSD,prevday,24,[0],0.5,2.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,IS,391,4.9,0.0,0.0,60.1,35.0,5.0,4.9,7.9,-2.19,97259.0,60.1
s1,BTCUSD,prevday,24,[0],0.5,2.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,OOS,395,4.1,0.0,0.0,61.5,34.4,5.6,5.0,8.3,-2.13,97063.0,61.5
s1,BTCUSD,prevday,24,[0],0.5,3.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,IS,391,7.4,2.8,0.0,63.2,26.6,6.0,5.4,9.89,-2.18,96618.0,63.2
s1,BTCUSD,prevday,24,[0],0.5,3.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,OOS,395,6.6,2.3,0.0,62.8,28.4,5.6,5.3,9.8,-2.13,96603.0,62.8
s1,BTCUSD,prevday,24,[0],0.5,3.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,IS,391,10.0,0.0,0.0,67.3,22.8,5.0,4.5,8.66,-2.17,97322.0,67.3
s1,BTCUSD,prevday,24,[0],0.5,3.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,OOS,395,9.1,0.0,0.0,64.3,26.6,4.9,4.5,8.59,-2.11,97369.0,64.3
s1,BTCUSD,prevday,24,[13],3.0,3.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,IS,391,5.9,1.0,0.0,9.5,83.6,5.7,6.8,6.7,-2.0,99410.0,9.5
s1,BTCUSD,prevday,24,[13],3.0,3.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,OOS,395,3.0,1.5,0.0,4.3,91.1,5.9,6.8,5.64,-1.95,100865.0,4.3
s1,BTCUSD,prevday,24,[13],3.0,3.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,IS,391,6.9,0.0,0.0,30.9,62.1,4.9,6.3,6.24,-1.99,99374.0,30.9
s1,BTCUSD,prevday,24,[13],3.0,3.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,OOS,395,4.6,0.0,0.0,14.4,81.0,5.9,6.6,5.47,-1.95,100888.0,14.4
s1,BTCUSD,prevday,24,[0],1.0,1.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,IS,391,1.8,0.0,0.0,14.6,83.6,6.0,6.8,6.88,-2.09,98722.0,14.6
s1,BTCUSD,prevday,24,[0],1.0,1.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,OOS,395,1.3,0.0,0.0,13.7,85.1,6.2,6.8,6.97,-2.06,98229.0,13.7
s1,BTCUSD,prevday,24,[0],1.0,1.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,IS,391,1.8,0.0,0.0,32.2,66.0,6.0,6.0,6.25,-2.08,98832.0,32.2
s1,BTCUSD,prevday,24,[0],1.0,1.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,OOS,395,1.3,0.0,0.0,31.4,67.3,6.2,6.1,6.45,-2.06,98369.0,31.4
s1,BTCUSD,prevday,24,[0],1.0,2.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,IS,391,7.2,0.0,0.0,35.3,57.5,5.1,6.2,8.23,-2.09,98640.0,35.3
s1,BTCUSD,prevday,24,[0],1.0,2.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,OOS,395,5.8,0.0,0.0,34.7,59.5,5.9,6.3,8.31,-2.05,98347.0,34.7
s1,BTCUSD,prevday,24,[0],1.0,2.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,IS,391,7.2,0.0,0.0,45.5,47.3,5.1,5.4,7.42,-2.08,98826.0,45.5
s1,BTCUSD,prevday,24,[0],1.0,2.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,OOS,395,5.8,0.0,0.0,46.1,48.1,5.9,5.5,7.57,-2.05,98687.0,46.1
s1,BTCUSD,prevday,24,[0],1.0,3.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,IS,391,9.7,3.3,0.0,52.4,34.5,5.0,5.6,8.95,-2.07,98301.0,52.4
s1,BTCUSD,prevday,24,[0],1.0,3.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,OOS,395,7.8,2.8,0.0,45.1,44.3,5.5,5.9,8.84,-2.04,98469.0,45.1
s1,BTCUSD,prevday,24,[0],1.0,3.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,IS,391,12.8,0.0,0.0,52.7,34.5,4.5,4.8,8.1,-2.07,98726.0,52.7
s1,BTCUSD,prevday,24,[0],1.0,3.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,OOS,395,10.6,0.0,0.0,45.3,44.1,4.9,5.2,8.18,-2.04,98733.0,45.3
s1,BTCUSD,prevday,24,[0],2.0,1.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,IS,391,0.5,0.0,0.0,7.7,91.8,6.3,6.9,5.95,-2.03,99306.0,7.7
s1,BTCUSD,prevday,24,[0],2.0,1.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,OOS,395,0.5,0.0,0.0,8.9,90.6,6.4,6.9,6.0,-2.02,99315.0,8.9
s1,BTCUSD,prevday,24,[0],2.0,1.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,IS,391,0.5,0.0,0.0,24.8,74.7,6.3,6.4,5.53,-2.03,99328.0,24.8
s1,BTCUSD,prevday,24,[0],2.0,1.0,23,0.0,0,fundingpips_1step,,7,2.0,1,,False,OOS,395,0.5,0.0,0.0,22.8,76.7,6.4,6.4,5.63,-2.01,99341.0,22.8
s1,BTCUSD,prevday,24,[0],2.0,2.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,IS,391,6.9,0.0,0.0,16.6,76.5,5.7,6.7,7.03,-2.03,99662.0,16.6
s1,BTCUSD,prevday,24,[0],2.0,2.0,23,0.0,0,ftmo_1step,,7,2.0,1,,False,OOS,395,4.8,0.0,0.0,15.4,79.7,5.7,6.7,6.91,-2.02,99866.0,15.4
